MetricSet	SymbolName	ShortName	Group	LongName
MemoryReads	VsEuStall	VS EU Stall	EU Array/Vertex Shader	The percentage of time in which vertex shaders were stalled on the EUs.
MemoryReads	VsEuStallPerThread	VS AVG Stall per Thread	EU Array/Vertex Shader	The average number of cycles per hardware thread run in which vertex shaders were stalled on the EUs.
MemoryReads	HsEuActive	HS EU Active	EU Array/Hull Shader	The percentage of time in which hull shaders were processed actively on the EUs.
MemoryReads	HsEuActivePerThread	HS AVG Active per Thread	EU Array/Hull Shader	The average number of cycles per hardware thread run in which hull shaders were processed actively on the EUs.
MemoryReads	HsEuStall	HS EU Stall	EU Array/Hull Shader	The percentage of time in which hull shaders were stalled on the EUs.
MemoryReads	HsEuStallPerThread	HS AVG Stall per Thread	EU Array/Hull Shader	The average number of cycles per hardware thread run in which hull shaders were stalled on the EUs.
MemoryReads	DsEuActive	DS EU Active	EU Array/Domain Shader	The percentage of time in which domain shaders were processed actively on the EUs.
MemoryReads	DsEuActivePerThread	DS AVG Active per Thread	EU Array/Domain Shader	The average number of cycles per hardware thread run in which domain shaders were processed actively on the EUs.
MemoryReads	DsEuStall	DS EU Stall	EU Array/Domain Shader	The percentage of time in which domain shaders were stalled on the EUs.
MemoryReads	DsEuStallPerThread	DS AVG Stall per Thread	EU Array/Domain Shader	The average number of cycles per hardware thread run in which domain shaders were stalled on the EUs.
MemoryReads	GsEuActive	GS EU Active	EU Array/Geometry Shader	The percentage of time in which geometry shaders were processed actively on the EUs.
MemoryReads	GsEuActivePerThread	GS AVG Active per Thread	EU Array/Geometry Shader	The average number of cycles per hardware thread run in which geometry shaders were processed actively on the EUs.
MemoryReads	GsEuStall	GS EU Stall	EU Array/Geometry Shader	The percentage of time in which geometry shaders were stalled on the EUs.
MemoryReads	GsEuStallPerThread	GS AVG Stall per Thread	EU Array/Geometry Shader	The average number of cycles per hardware thread run in which geometry shaders were stalled on the EUs.
MemoryReads	CsEuActive	CS EU Active	EU Array/Compute Shader	The percentage of time in which compute shaders were processed actively on the EUs.
MemoryReads	CsEuActivePerThread	CS AVG Active per Thread	EU Array/Compute Shader	The average number of cycles per hardware thread run in which compute shaders were processed actively on the EUs.
MemoryReads	CsEuStall	CS EU Stall	EU Array/Compute Shader	The percentage of time in which compute shaders were stalled on the EUs.
MemoryReads	CsEuStallPerThread	CS AVG Stall per Thread	EU Array/Compute Shader	The average number of cycles per hardware thread run in which compute shaders were stalled on the EUs.
MemoryReads	PsEuActive	PS EU Active	EU Array/Pixel Shader	The percentage of time in which pixel shaders were processed actively on the EUs.
MemoryReads	PsEuActivePerThread	PS AVG Active per Thread	EU Array/Pixel Shader	The average number of cycles per hardware thread run in which pixel shaders were processed actively on the EUs.
MemoryReads	PsEuStall	PS EU Stall	EU Array/Pixel Shader	The percentage of time in which pixel shaders were stalled on the EUs.
MemoryReads	PsEuStallPerThread	PS AVG Stall per Thread	EU Array/Pixel Shader	The average number of cycles per hardware thread run in which pixel shaders were stalled on the EUs.
MemoryReads	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
MemoryReads	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
MemoryReads	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
MemoryReads	AlphaTestFails	Alpha Test Fails	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha test.
MemoryReads	PostPsStencilTestFails	Late Stencil Test Fails	3D Pipe/Output Merger	The total number of pixels dropped on post-PS stencil test.
MemoryReads	PostPsDepthTestFails	Late Depth Test Fails	3D Pipe/Output Merger	The total number of pixels dropped on post-PS depth test.
MemoryReads	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
MemoryReads	GtiCmdStreamerMemoryReads	GtiCmdStreamerMemoryReads	GTI/3D Pipe/Command Streamer	The total number of GTI memory reads from Command Streamer.
MemoryReads	GtiRsMemoryReads	GtiRsMemoryReads	GTI/3D Pipe/Resource Streamer	The total number of GTI memory reads from Resource Streamer.
MemoryReads	GtiVfMemoryReads	GtiVfMemoryReads	GTI/3D Pipe/Vertex Fetch	The total number of GTI memory reads from Vertex Fetch.
MemoryReads	GtiRccMemoryReads	GtiRccMemoryReads	GTI/Color Cache	The total number of GTI memory reads from Render Color Cache (Render Color Cache misses).
MemoryReads	GtiMscMemoryReads	GtiMscMemoryReads	GTI/Color Cache	The total number of GTI memory reads from Multisampling Color Cache (Multisampling Color Cache misses).
MemoryReads	GtiHiDepthMemoryReads	GtiHiDepthMemoryReads	GTI/Depth Cache	The total number of GTI memory reads from Hierarchical Depth Cache.
MemoryReads	GtiStcMemoryReads	GtiStcMemoryReads	GTI/Depth Cache	The total number of GTI memory reads from Stencil Cache.
MemoryReads	GtiRczMemoryReads	GtiRczMemoryReads	GTI/Depth Cache	The total number of GTI memory reads from Render Depth Cache.
MemoryReads	GtiL3Reads	GtiL3Reads	GTI	The total number of GTI memory reads from L3 (L3 misses).
MemoryReads	GtiMemoryReads	GtiMemoryReads	GTI	The total number of GTI memory reads (64B each).
MemoryReads	LlcReadAccesses	LLC GPU Read Accesses	LLC	The total number of LLC cache lookups for reads done from the GPU.
MemoryReads	LlcAccesses	LLC GPU Accesses	LLC	The total number of LLC cache lookups done from the GPU (64b reads, 32B writes).
MemoryReads	LlcHits	LLC GPU Hits	LLC	The total number of successful LLC cache lookups done from the GPU.
MemoryWrites	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
MemoryWrites	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
MemoryWrites	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
MemoryWrites	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has being processing GPU commands.
MemoryWrites	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
MemoryWrites	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
MemoryWrites	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
MemoryWrites	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
MemoryWrites	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
MemoryWrites	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
MemoryWrites	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
MemoryWrites	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
MemoryWrites	VsEuActive	VS EU Active	EU Array/Vertex Shader	The percentage of time in which vertex shaders were processed actively on the EUs.
MemoryWrites	VsEuActivePerThread	VS AVG Active per Thread	EU Array/Vertex Shader	The average number of cycles per hardware thread run in which vertex shaders were processed actively on the EUs.
MemoryWrites	VsEuStall	VS EU Stall	EU Array/Vertex Shader	The percentage of time in which vertex shaders were stalled on the EUs.
MemoryWrites	VsEuStallPerThread	VS AVG Stall per Thread	EU Array/Vertex Shader	The average number of cycles per hardware thread run in which vertex shaders were stalled on the EUs.
MemoryWrites	HsEuActive	HS EU Active	EU Array/Hull Shader	The percentage of time in which hull shaders were processed actively on the EUs.
MemoryWrites	HsEuActivePerThread	HS AVG Active per Thread	EU Array/Hull Shader	The average number of cycles per hardware thread run in which hull shaders were processed actively on the EUs.
MemoryWrites	HsEuStall	HS EU Stall	EU Array/Hull Shader	The percentage of time in which hull shaders were stalled on the EUs.
MemoryWrites	HsEuStallPerThread	HS AVG Stall per Thread	EU Array/Hull Shader	The average number of cycles per hardware thread run in which hull shaders were stalled on the EUs.
MemoryWrites	DsEuActive	DS EU Active	EU Array/Domain Shader	The percentage of time in which domain shaders were processed actively on the EUs.
MemoryWrites	DsEuActivePerThread	DS AVG Active per Thread	EU Array/Domain Shader	The average number of cycles per hardware thread run in which domain shaders were processed actively on the EUs.
MemoryWrites	DsEuStall	DS EU Stall	EU Array/Domain Shader	The percentage of time in which domain shaders were stalled on the EUs.
MemoryWrites	DsEuStallPerThread	DS AVG Stall per Thread	EU Array/Domain Shader	The average number of cycles per hardware thread run in which domain shaders were stalled on the EUs.
MemoryWrites	GsEuActive	GS EU Active	EU Array/Geometry Shader	The percentage of time in which geometry shaders were processed actively on the EUs.
MemoryWrites	GsEuActivePerThread	GS AVG Active per Thread	EU Array/Geometry Shader	The average number of cycles per hardware thread run in which geometry shaders were processed actively on the EUs.
MemoryWrites	GsEuStall	GS EU Stall	EU Array/Geometry Shader	The percentage of time in which geometry shaders were stalled on the EUs.
MemoryWrites	GsEuStallPerThread	GS AVG Stall per Thread	EU Array/Geometry Shader	The average number of cycles per hardware thread run in which geometry shaders were stalled on the EUs.
MemoryWrites	CsEuActive	CS EU Active	EU Array/Compute Shader	The percentage of time in which compute shaders were processed actively on the EUs.
MemoryWrites	CsEuActivePerThread	CS AVG Active per Thread	EU Array/Compute Shader	The average number of cycles per hardware thread run in which compute shaders were processed actively on the EUs.
MemoryWrites	CsEuStall	CS EU Stall	EU Array/Compute Shader	The percentage of time in which compute shaders were stalled on the EUs.
MemoryWrites	CsEuStallPerThread	CS AVG Stall per Thread	EU Array/Compute Shader	The average number of cycles per hardware thread run in which compute shaders were stalled on the EUs.
MemoryWrites	PsEuActive	PS EU Active	EU Array/Pixel Shader	The percentage of time in which pixel shaders were processed actively on the EUs.
MemoryWrites	PsEuActivePerThread	PS AVG Active per Thread	EU Array/Pixel Shader	The average number of cycles per hardware thread run in which pixel shaders were processed actively on the EUs.
MemoryWrites	PsEuStall	PS EU Stall	EU Array/Pixel Shader	The percentage of time in which pixel shaders were stalled on the EUs.
MemoryWrites	PsEuStallPerThread	PS AVG Stall per Thread	EU Array/Pixel Shader	The average number of cycles per hardware thread run in which pixel shaders were stalled on the EUs.
MemoryWrites	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
MemoryWrites	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
MemoryWrites	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
MemoryWrites	AlphaTestFails	Alpha Test Fails	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha test.
MemoryWrites	PostPsStencilTestFails	Late Stencil Test Fails	3D Pipe/Output Merger	The total number of pixels dropped on post-PS stencil test.
MemoryWrites	PostPsDepthTestFails	Late Depth Test Fails	3D Pipe/Output Merger	The total number of pixels dropped on post-PS depth test.
MemoryWrites	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
MemoryWrites	GtiCmdStreamerMemoryWrites	GtiCmdStreamerMemoryWrites	GTI/3D Pipe/Command Streamer	The total number of GTI memory writes from Command Streamer.
MemoryWrites	GtiSoMemoryWrites	GtiSoMemoryWrites	GTI/3D Pipe/Stream Output	The total number of GTI memory writes from Stream Output.
MemoryWrites	GtiRccMemoryWrites	GtiRccMemoryWrites	GTI/Color Cache	The total number of GTI memory writes from Render Color Cache (Render Color Cache invalidations).
MemoryWrites	GtiMscMemoryWrites	GtiMscMemoryWrites	GTI/Color Cache	The total number of GTI memory writes from Multisampling Color Cache (Multisampling Color Cache invalidations).
MemoryWrites	GtiHizMemoryWrites	GtiHizMemoryWrites	GTI/Depth Cache	The total number of GTI memory writes from Hierarchical Depth Cache.
MemoryWrites	GtiStcMemoryWrites	GtiStcMemoryWrites	GTI/Depth Cache	The total number of GTI memory writes from Stencil Cache.
MemoryWrites	GtiRczMemoryWrites	GtiRczMemoryWrites	GTI/Depth Cache	The total number of GTI memory writes from Render Depth Cache.
MemoryWrites	GtiL3Writes	GtiL3Writes	GTI/L3	The total number of GTI memory writes from L3 (L3 invalidations).
MemoryWrites	GtiMemoryWrites	GtiMemoryWrites	GTI	The total number of GTI memory writes (64B each).
MemoryWrites	LlcWrAccesses	LLC GPU Write Accesses	LLC	The total number of LLC cache lookups for write done from the GPU (32B writes).
MemoryWrites	LlcAccesses	LLC GPU Accesses	LLC	The total number of LLC cache lookups done from the GPU (64b reads, 32B writes).
MemoryWrites	LlcHits	LLC GPU Hits	LLC	The total number of successful LLC cache lookups done from the GPU.
MemoryWrites	LlcGpuThroughput	LLC GPU Throughput	LLC	The total number of GPU memory bytes transferred between GPU and LLC.
MemoryWrites	DramLlcThroughput	DRAM LLC Throughput	LLC	The approximated amount of GPU memory bytes transferred between LLC and DRAM controller.
SamplerBalance	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
SamplerBalance	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
SamplerBalance	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
SamplerBalance	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has being processing GPU commands.
SamplerBalance	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
SamplerBalance	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
SamplerBalance	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
SamplerBalance	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
SamplerBalance	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
SamplerBalance	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
SamplerBalance	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
SamplerBalance	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
SamplerBalance	VsEuActive	VS EU Active	EU Array/Vertex Shader	The percentage of time in which vertex shaders were processed actively on the EUs.
SamplerBalance	VsEuActivePerThread	VS AVG Active per Thread	EU Array/Vertex Shader	The average number of cycles per hardware thread run in which vertex shaders were processed actively on the EUs.
SamplerBalance	VsEuStall	VS EU Stall	EU Array/Vertex Shader	The percentage of time in which vertex shaders were stalled on the EUs.
SamplerBalance	VsEuStallPerThread	VS AVG Stall per Thread	EU Array/Vertex Shader	The average number of cycles per hardware thread run in which vertex shaders were stalled on the EUs.
SamplerBalance	HsEuActive	HS EU Active	EU Array/Hull Shader	The percentage of time in which hull shaders were processed actively on the EUs.
SamplerBalance	HsEuActivePerThread	HS AVG Active per Thread	EU Array/Hull Shader	The average number of cycles per hardware thread run in which hull shaders were processed actively on the EUs.
SamplerBalance	HsEuStall	HS EU Stall	EU Array/Hull Shader	The percentage of time in which hull shaders were stalled on the EUs.
SamplerBalance	HsEuStallPerThread	HS AVG Stall per Thread	EU Array/Hull Shader	The average number of cycles per hardware thread run in which hull shaders were stalled on the EUs.
SamplerBalance	DsEuActive	DS EU Active	EU Array/Domain Shader	The percentage of time in which domain shaders were processed actively on the EUs.
SamplerBalance	DsEuActivePerThread	DS AVG Active per Thread	EU Array/Domain Shader	The average number of cycles per hardware thread run in which domain shaders were processed actively on the EUs.
SamplerBalance	DsEuStall	DS EU Stall	EU Array/Domain Shader	The percentage of time in which domain shaders were stalled on the EUs.
SamplerBalance	DsEuStallPerThread	DS AVG Stall per Thread	EU Array/Domain Shader	The average number of cycles per hardware thread run in which domain shaders were stalled on the EUs.
SamplerBalance	GsEuActive	GS EU Active	EU Array/Geometry Shader	The percentage of time in which geometry shaders were processed actively on the EUs.
SamplerBalance	GsEuActivePerThread	GS AVG Active per Thread	EU Array/Geometry Shader	The average number of cycles per hardware thread run in which geometry shaders were processed actively on the EUs.
SamplerBalance	GsEuStall	GS EU Stall	EU Array/Geometry Shader	The percentage of time in which geometry shaders were stalled on the EUs.
SamplerBalance	GsEuStallPerThread	GS AVG Stall per Thread	EU Array/Geometry Shader	The average number of cycles per hardware thread run in which geometry shaders were stalled on the EUs.
SamplerBalance	CsEuActive	CS EU Active	EU Array/Compute Shader	The percentage of time in which compute shaders were processed actively on the EUs.
SamplerBalance	CsEuActivePerThread	CS AVG Active per Thread	EU Array/Compute Shader	The average number of cycles per hardware thread run in which compute shaders were processed actively on the EUs.
SamplerBalance	CsEuStall	CS EU Stall	EU Array/Compute Shader	The percentage of time in which compute shaders were stalled on the EUs.
SamplerBalance	CsEuStallPerThread	CS AVG Stall per Thread	EU Array/Compute Shader	The average number of cycles per hardware thread run in which compute shaders were stalled on the EUs.
SamplerBalance	PsEuActive	PS EU Active	EU Array/Pixel Shader	The percentage of time in which pixel shaders were processed actively on the EUs.
SamplerBalance	PsEuActivePerThread	PS AVG Active per Thread	EU Array/Pixel Shader	The average number of cycles per hardware thread run in which pixel shaders were processed actively on the EUs.
SamplerBalance	PsEuStall	PS EU Stall	EU Array/Pixel Shader	The percentage of time in which pixel shaders were stalled on the EUs.
SamplerBalance	PsEuStallPerThread	PS AVG Stall per Thread	EU Array/Pixel Shader	The average number of cycles per hardware thread run in which pixel shaders were stalled on the EUs.
SamplerBalance	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
SamplerBalance	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
SamplerBalance	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
SamplerBalance	AlphaTestFails	Alpha Test Fails	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha test.
SamplerBalance	PostPsStencilTestFails	Late Stencil Test Fails	3D Pipe/Output Merger	The total number of pixels dropped on post-PS stencil test.
SamplerBalance	PostPsDepthTestFails	Late Depth Test Fails	3D Pipe/Output Merger	The total number of pixels dropped on post-PS depth test.
SamplerBalance	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
SamplerBalance	PsDuration	PS Duration	EU Array/Pixel Shader	Total Pixel Shader GPU duration.
SamplerBalance	VsDuration	VS Duration	EU Array/Vertex Shader	Total Vertex Shader GPU duration.
SamplerBalance	GsDuration	GS Duration	EU Array/Geometry Shader	Total Geometry Shader GPU duration.
SamplerBalance	DsDuration	DS Duration	EU Array/Domain Shader	Total Domain Shader GPU duration.
SamplerBalance	HsDuration	HS Duration	EU Array/Hull Shader	Total Hull Shader GPU duration.
SamplerBalance	CsDuration	CS Duration	EU Array/Compute Shader	Total Compute Shader GPU duration.
SamplerBalance	EuIdle	EU Idle	EU Array	The percentage of time in which the Execution Units were idle.
SamplerBalance	SamplerL2CacheMisses	Sampler L2 cache misses	Sampler	Number of sampler L2 cache misses
SamplerBalance	Sampler0L2CacheMisses	Sampler L2 cache misses (ss0)	Sampler/Sampler Cache	Number of sampler L2 cache misses (ss0)
SamplerBalance	Sampler1L2CacheMisses	Sampler L2 cache misses (ss1)	Sampler/Sampler Cache	Number of sampler L2 cache misses (ss1)
SamplerBalance	Sampler2L2CacheMisses	Sampler L2 cache misses (ss2)	Sampler/Sampler Cache	Number of sampler L2 cache misses (ss2)
SamplerBalance	Sampler3L2CacheMisses	Sampler L2 cache misses (ss3)	Sampler/Sampler Cache	Number of sampler L2 cache misses (ss3)
SamplerBalance	LlcAccesses	LLC GPU Accesses	LLC	The total number of LLC cache lookups done from the GPU (64b reads, 32B writes).
SamplerBalance	LlcHits	LLC GPU Hits	LLC	The total number of successful LLC cache lookups done from the GPU.
