MetricSet	SymbolName	ShortName	Group	LongName
HDCAndSF	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
HDCAndSF	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
HDCAndSF	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
HDCAndSF	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
HDCAndSF	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
HDCAndSF	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
HDCAndSF	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
HDCAndSF	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
HDCAndSF	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
HDCAndSF	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
HDCAndSF	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
HDCAndSF	EuFpuBothActive	EU Both FPU Pipes Active	EU Array/Pipes	The percentage of time in which both EU FPU pipelines were actively processing.
HDCAndSF	VsFpu0Active	VS FPU0 Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU FPU0 pipeline was actively processing a vertex shader instruction.
HDCAndSF	VsFpu1Active	VS FPU1 Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU FPU1 pipeline was actively processing a vertex shader instruction.
HDCAndSF	VsSendActive	VS Send Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU send pipeline was actively processing a vertex shader instruction.
HDCAndSF	PsFpu0Active	PS FPU0 Pipe Active	EU Array/Pixel Shader	The percentage of time in which EU FPU0 pipeline was actively processing a pixel shader instruction.
HDCAndSF	PsFpu1Active	PS FPU1 Pipe Active	EU Array/Pixel Shader	The percentage of time in which EU FPU1 pipeline was actively processing a pixel shader instruction.
HDCAndSF	PsSendActive	PS Send Pipeline Active	EU Array/Pixel Shader	The percentage of time in which EU send pipeline was actively processing a pixel shader instruction.
HDCAndSF	PsEuBothFpuActive	PS Both FPU Active	3D Pipe/Pixel Shader	The percentage of time in which pixel shaders were processed actively on the both FPUs.
HDCAndSF	RasterizedPixels	Rasterized Pixels	3D Pipe/Rasterizer	The total number of rasterized pixels.
HDCAndSF	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
HDCAndSF	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
HDCAndSF	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
HDCAndSF	PixelsFailingPostPsTests	Pixels Failing Tests	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha, stencil, or depth tests.
HDCAndSF	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
HDCAndSF	SamplesBlended	Samples Blended	3D Pipe/Output Merger	The total number of blended samples or pixels written to all render targets.
HDCAndSF	SamplerTexels	Sampler Texels	Sampler/Sampler Input	The total number of texels seen on input (with 2x2 accuracy) in all sampler units.
HDCAndSF	SamplerTexelMisses	Sampler Texels Misses	Sampler/Sampler Cache	The total number of texels lookups (with 2x2 accuracy) that missed L1 sampler cache.
HDCAndSF	SlmBytesRead	SLM Bytes Read	L3/Data Port/SLM	The total number of GPU memory bytes read from shared local memory.
HDCAndSF	SlmBytesWritten	SLM Bytes Written	L3/Data Port/SLM	The total number of GPU memory bytes written into shared local memory.
HDCAndSF	ShaderMemoryAccesses	Shader Memory Accesses	L3/Data Port	The total number of shader memory accesses to L3.
HDCAndSF	ShaderAtomics	Shader Atomic Memory Accesses	L3/Data Port/Atomics	The total number of shader atomic memory accesses.
HDCAndSF	L3ShaderThroughput	L3 Shader Throughput	L3/Data Port	The total number of GPU memory bytes transferred between shaders and L3 caches w/o URB.
HDCAndSF	ShaderBarriers	Shader Barrier Messages	EU Array/Barrier	The total number of shader barrier messages.
HDCAndSF	NonSamplerShader00AccessStalledOnL3	Slice0 Subslice group 0 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice0 Subslice group 0)
HDCAndSF	NonSamplerShader01AccessStalledOnL3	Slice0 Subslice group 1 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice0 Subslice group 1)
HDCAndSF	NonSamplerShader02AccessStalledOnL3	Slice0 Subslice group 2 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice0 Subslice group 2)
HDCAndSF	NonSamplerShader03AccessStalledOnL3	Slice0 Subslice group 3 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice0 Subslice group 3)
HDCAndSF	PolyDataReady	Polygon Data Ready	GPU/3D Pipe/Strip-Fans	The percentage of time in which geometry pipeline output is ready
HDCAndSF	GTRequestQueueFull	SQ is full	GTI	The percentage of time when SQ is filled above a threshold (usually 48 entries)
RasterizerAndPixelBackend	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
RasterizerAndPixelBackend	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
RasterizerAndPixelBackend	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
RasterizerAndPixelBackend	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
RasterizerAndPixelBackend	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
RasterizerAndPixelBackend	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
RasterizerAndPixelBackend	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
RasterizerAndPixelBackend	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
RasterizerAndPixelBackend	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
RasterizerAndPixelBackend	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
RasterizerAndPixelBackend	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
RasterizerAndPixelBackend	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
RasterizerAndPixelBackend	EuFpuBothActive	EU Both FPU Pipes Active	EU Array/Pipes	The percentage of time in which both EU FPU pipelines were actively processing.
RasterizerAndPixelBackend	VsFpu0Active	VS FPU0 Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU FPU0 pipeline was actively processing a vertex shader instruction.
RasterizerAndPixelBackend	VsFpu1Active	VS FPU1 Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU FPU1 pipeline was actively processing a vertex shader instruction.
RasterizerAndPixelBackend	VsSendActive	VS Send Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU send pipeline was actively processing a vertex shader instruction.
RasterizerAndPixelBackend	PsFpu0Active	PS FPU0 Pipe Active	EU Array/Pixel Shader	The percentage of time in which EU FPU0 pipeline was actively processing a pixel shader instruction.
RasterizerAndPixelBackend	PsFpu1Active	PS FPU1 Pipe Active	EU Array/Pixel Shader	The percentage of time in which EU FPU1 pipeline was actively processing a pixel shader instruction.
RasterizerAndPixelBackend	PsSendActive	PS Send Pipeline Active	EU Array/Pixel Shader	The percentage of time in which EU send pipeline was actively processing a pixel shader instruction.
RasterizerAndPixelBackend	PsEuBothFpuActive	PS Both FPU Active	3D Pipe/Pixel Shader	The percentage of time in which pixel shaders were processed actively on the both FPUs.
RasterizerAndPixelBackend	RasterizedPixels	Rasterized Pixels	3D Pipe/Rasterizer	The total number of rasterized pixels.
RasterizerAndPixelBackend	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
RasterizerAndPixelBackend	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
RasterizerAndPixelBackend	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
RasterizerAndPixelBackend	PixelsFailingPostPsTests	Pixels Failing Tests	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha, stencil, or depth tests.
RasterizerAndPixelBackend	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
RasterizerAndPixelBackend	SamplesBlended	Samples Blended	3D Pipe/Output Merger	The total number of blended samples or pixels written to all render targets.
RasterizerAndPixelBackend	SamplerTexels	Sampler Texels	Sampler/Sampler Input	The total number of texels seen on input (with 2x2 accuracy) in all sampler units.
RasterizerAndPixelBackend	SamplerTexelMisses	Sampler Texels Misses	Sampler/Sampler Cache	The total number of texels lookups (with 2x2 accuracy) that missed L1 sampler cache.
RasterizerAndPixelBackend	SlmBytesRead	SLM Bytes Read	L3/Data Port/SLM	The total number of GPU memory bytes read from shared local memory.
RasterizerAndPixelBackend	SlmBytesWritten	SLM Bytes Written	L3/Data Port/SLM	The total number of GPU memory bytes written into shared local memory.
RasterizerAndPixelBackend	ShaderMemoryAccesses	Shader Memory Accesses	L3/Data Port	The total number of shader memory accesses to L3.
RasterizerAndPixelBackend	ShaderAtomics	Shader Atomic Memory Accesses	L3/Data Port/Atomics	The total number of shader atomic memory accesses.
RasterizerAndPixelBackend	L3ShaderThroughput	L3 Shader Throughput	L3/Data Port	The total number of GPU memory bytes transferred between shaders and L3 caches w/o URB.
RasterizerAndPixelBackend	ShaderBarriers	Shader Barrier Messages	EU Array/Barrier	The total number of shader barrier messages.
RasterizerAndPixelBackend	Rasterizer0InputAvailable	Slice0 Rasterizer Input Available	GPU/Rasterizer	The percentage of time in which slice0 rasterizer input is available
RasterizerAndPixelBackend	Rasterizer0OutputReady	Slice0 Rasterizer Output Ready	GPU/Rasterizer	The percentage of time in which slice0 rasterizer output is ready
RasterizerAndPixelBackend	PixelData00Ready	Slice0 Pipe0 Post-EarlyZ Pixel Data Ready	GPU/Rasterizer/Early Depth Test	The percentage of time in which slice0  pipe0 post-EarlyZ pixel data is ready (after early Z tests have been applied)
RasterizerAndPixelBackend	PixelData01Ready	Slice0 Pipe1 Post-EarlyZ Pixel Data Ready	GPU/Rasterizer/Early Depth Test	The percentage of time in which slice0  pipe1 post-EarlyZ pixel data is ready (after early Z tests have been applied)
RasterizerAndPixelBackend	PSOutput00Available	Slice0 Pipe0 PS Output Available	GPU/3D Pipe	The percentage of time in which slice0 pipe0 PS output is available
RasterizerAndPixelBackend	PSOutput01Available	Slice0 Pipe1 PS Output Available	GPU/3D Pipe	The percentage of time in which slice0 pipe1 PS output is available
RasterizerAndPixelBackend	PixelValues00Ready	Slice0 Pipe0 Pixel Values Ready	GPU/3D Pipe	The percentage of time in which slice0 pipe0 pixel values are ready
RasterizerAndPixelBackend	PixelValues01Ready	Slice0 Pipe1 Pixel Values Ready	GPU/3D Pipe	The percentage of time in which slice0 pipe1 pixel values are ready
RasterizerAndPixelBackend	GTRequestQueueFull	SQ is full	GTI	The percentage of time when SQ is filled above a threshold (usually 48 entries)
L3_1	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L3_1	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L3_1	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L3_1	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
L3_1	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
L3_1	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
L3_1	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
L3_1	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
L3_1	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
L3_1	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
L3_1	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
L3_1	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
L3_1	EuFpuBothActive	EU Both FPU Pipes Active	EU Array/Pipes	The percentage of time in which both EU FPU pipelines were actively processing.
L3_1	VsFpu0Active	VS FPU0 Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU FPU0 pipeline was actively processing a vertex shader instruction.
L3_1	VsFpu1Active	VS FPU1 Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU FPU1 pipeline was actively processing a vertex shader instruction.
L3_1	VsSendActive	VS Send Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU send pipeline was actively processing a vertex shader instruction.
L3_1	PsFpu0Active	PS FPU0 Pipe Active	EU Array/Pixel Shader	The percentage of time in which EU FPU0 pipeline was actively processing a pixel shader instruction.
L3_1	PsFpu1Active	PS FPU1 Pipe Active	EU Array/Pixel Shader	The percentage of time in which EU FPU1 pipeline was actively processing a pixel shader instruction.
L3_1	PsSendActive	PS Send Pipeline Active	EU Array/Pixel Shader	The percentage of time in which EU send pipeline was actively processing a pixel shader instruction.
L3_1	PsEuBothFpuActive	PS Both FPU Active	3D Pipe/Pixel Shader	The percentage of time in which pixel shaders were processed actively on the both FPUs.
L3_1	RasterizedPixels	Rasterized Pixels	3D Pipe/Rasterizer	The total number of rasterized pixels.
L3_1	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
L3_1	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
L3_1	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
L3_1	PixelsFailingPostPsTests	Pixels Failing Tests	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha, stencil, or depth tests.
L3_1	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
L3_1	SamplesBlended	Samples Blended	3D Pipe/Output Merger	The total number of blended samples or pixels written to all render targets.
L3_1	SamplerTexels	Sampler Texels	Sampler/Sampler Input	The total number of texels seen on input (with 2x2 accuracy) in all sampler units.
L3_1	SamplerTexelMisses	Sampler Texels Misses	Sampler/Sampler Cache	The total number of texels lookups (with 2x2 accuracy) that missed L1 sampler cache.
L3_1	SlmBytesRead	SLM Bytes Read	L3/Data Port/SLM	The total number of GPU memory bytes read from shared local memory.
L3_1	SlmBytesWritten	SLM Bytes Written	L3/Data Port/SLM	The total number of GPU memory bytes written into shared local memory.
L3_1	ShaderMemoryAccesses	Shader Memory Accesses	L3/Data Port	The total number of shader memory accesses to L3.
L3_1	ShaderAtomics	Shader Atomic Memory Accesses	L3/Data Port/Atomics	The total number of shader atomic memory accesses.
L3_1	L3ShaderThroughput	L3 Shader Throughput	L3/Data Port	The total number of GPU memory bytes transferred between shaders and L3 caches w/o URB.
L3_1	ShaderBarriers	Shader Barrier Messages	EU Array/Barrier	The total number of shader barrier messages.
L3_1	L30Bank0Active	Slice0 L3 Bank0 Active	GTI/L3	The percentage of time in which slice0 L3 bank0 is active
L3_1	L30Bank1Active	Slice0 L3 Bank1 Active	GTI/L3	The percentage of time in which slice0 L3 bank1 is active
L3_1	L30Bank2Active	Slice0 L3 Bank2 Active	GTI/L3	The percentage of time in which slice0 L3 bank2 is active
L3_1	L30Bank3Active	Slice0 L3 Bank3 Active	GTI/L3	The percentage of time in which slice0 L3 bank3 is active
L3_1	L30Bank4Active	Slice0 L3 Bank4 Active	GTI/L3	The percentage of time in which slice0 L3 bank4 is active
L3_1	L30Bank5Active	Slice0 L3 Bank5 Active	GTI/L3	The percentage of time in which slice0 L3 bank5 is active
L3_1	L30Bank6Active	Slice0 L3 Bank6 Active	GTI/L3	The percentage of time in which slice0 L3 bank6 is active
L3_1	L30Bank7Active	Slice0 L3 Bank7 Active	GTI/L3	The percentage of time in which slice0 L3 bank7 is active
L3_1	GTRequestQueueFull	SQ is full	GTI	The percentage of time when SQ is filled above a threshold (usually 48 entries)
L3_2	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L3_2	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L3_2	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L3_2	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
L3_2	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
L3_2	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
L3_2	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
L3_2	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
L3_2	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
L3_2	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
L3_2	RasterizedPixels	Rasterized Pixels	3D Pipe/Rasterizer	The total number of rasterized pixels.
L3_2	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
L3_2	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
L3_2	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
L3_2	PixelsFailingPostPsTests	Pixels Failing Tests	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha, stencil, or depth tests.
L3_2	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
L3_2	SamplesBlended	Samples Blended	3D Pipe/Output Merger	The total number of blended samples or pixels written to all render targets.
L3_2	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
L3_2	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
L3_2	EuFpuBothActive	EU Both FPU Pipes Active	EU Array/Pipes	The percentage of time in which both EU FPU pipelines were actively processing.
L3_2	EuThreadOccupancy	EU Thread Occupancy	EU Array	The percentage of time in which hardware threads occupied EUs.
L3_2	VsFpu0Active	VS FPU0 Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU FPU0 pipeline was actively processing a vertex shader instruction.
L3_2	VsFpu1Active	VS FPU1 Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU FPU1 pipeline was actively processing a vertex shader instruction.
L3_2	VsSendActive	VS Send Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU send pipeline was actively processing a vertex shader instruction.
L3_2	PsFpu0Active	PS FPU0 Pipe Active	EU Array/Pixel Shader	The percentage of time in which EU FPU0 pipeline was actively processing a pixel shader instruction.
L3_2	PsFpu1Active	PS FPU1 Pipe Active	EU Array/Pixel Shader	The percentage of time in which EU FPU1 pipeline was actively processing a pixel shader instruction.
L3_2	PsSendActive	PS Send Pipeline Active	EU Array/Pixel Shader	The percentage of time in which EU send pipeline was actively processing a pixel shader instruction.
L3_2	PsEuBothFpuActive	PS Both FPU Active	3D Pipe/Pixel Shader	The percentage of time in which pixel shaders were processed actively on the both FPUs.
L3_2	L30Bank0Stalled	Slice0 L3 Bank0 Stalled	GTI/L3	The percentage of time in which slice0 L3 bank0 is stalled
L3_3	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L3_3	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L3_3	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L3_3	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
L3_3	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
L3_3	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
L3_3	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
L3_3	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
L3_3	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
L3_3	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
L3_3	RasterizedPixels	Rasterized Pixels	3D Pipe/Rasterizer	The total number of rasterized pixels.
L3_3	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
L3_3	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
L3_3	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
L3_3	PixelsFailingPostPsTests	Pixels Failing Tests	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha, stencil, or depth tests.
L3_3	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
L3_3	SamplesBlended	Samples Blended	3D Pipe/Output Merger	The total number of blended samples or pixels written to all render targets.
L3_3	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
L3_3	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
L3_3	EuFpuBothActive	EU Both FPU Pipes Active	EU Array/Pipes	The percentage of time in which both EU FPU pipelines were actively processing.
L3_3	EuThreadOccupancy	EU Thread Occupancy	EU Array	The percentage of time in which hardware threads occupied EUs.
L3_3	VsFpu0Active	VS FPU0 Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU FPU0 pipeline was actively processing a vertex shader instruction.
L3_3	VsFpu1Active	VS FPU1 Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU FPU1 pipeline was actively processing a vertex shader instruction.
L3_3	VsSendActive	VS Send Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU send pipeline was actively processing a vertex shader instruction.
L3_3	PsFpu0Active	PS FPU0 Pipe Active	EU Array/Pixel Shader	The percentage of time in which EU FPU0 pipeline was actively processing a pixel shader instruction.
L3_3	PsFpu1Active	PS FPU1 Pipe Active	EU Array/Pixel Shader	The percentage of time in which EU FPU1 pipeline was actively processing a pixel shader instruction.
L3_3	PsSendActive	PS Send Pipeline Active	EU Array/Pixel Shader	The percentage of time in which EU send pipeline was actively processing a pixel shader instruction.
L3_3	PsEuBothFpuActive	PS Both FPU Active	3D Pipe/Pixel Shader	The percentage of time in which pixel shaders were processed actively on the both FPUs.
L3_3	L30Bank1Stalled	Slice0 L3 Bank1 Stalled	GTI/L3	The percentage of time in which slice0 L3 bank1 is stalled
L3_4	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L3_4	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L3_4	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L3_4	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
L3_4	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
L3_4	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
L3_4	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
L3_4	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
L3_4	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
L3_4	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
L3_4	RasterizedPixels	Rasterized Pixels	3D Pipe/Rasterizer	The total number of rasterized pixels.
L3_4	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
L3_4	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
L3_4	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
L3_4	PixelsFailingPostPsTests	Pixels Failing Tests	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha, stencil, or depth tests.
L3_4	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
L3_4	SamplesBlended	Samples Blended	3D Pipe/Output Merger	The total number of blended samples or pixels written to all render targets.
L3_4	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
L3_4	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
L3_4	EuFpuBothActive	EU Both FPU Pipes Active	EU Array/Pipes	The percentage of time in which both EU FPU pipelines were actively processing.
L3_4	EuThreadOccupancy	EU Thread Occupancy	EU Array	The percentage of time in which hardware threads occupied EUs.
L3_4	VsFpu0Active	VS FPU0 Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU FPU0 pipeline was actively processing a vertex shader instruction.
L3_4	VsFpu1Active	VS FPU1 Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU FPU1 pipeline was actively processing a vertex shader instruction.
L3_4	VsSendActive	VS Send Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU send pipeline was actively processing a vertex shader instruction.
L3_4	PsFpu0Active	PS FPU0 Pipe Active	EU Array/Pixel Shader	The percentage of time in which EU FPU0 pipeline was actively processing a pixel shader instruction.
L3_4	PsFpu1Active	PS FPU1 Pipe Active	EU Array/Pixel Shader	The percentage of time in which EU FPU1 pipeline was actively processing a pixel shader instruction.
L3_4	PsSendActive	PS Send Pipeline Active	EU Array/Pixel Shader	The percentage of time in which EU send pipeline was actively processing a pixel shader instruction.
L3_4	PsEuBothFpuActive	PS Both FPU Active	3D Pipe/Pixel Shader	The percentage of time in which pixel shaders were processed actively on the both FPUs.
L3_4	L30Bank4Stalled	Slice0 L3 Bank4 Stalled	GTI/L3	The percentage of time in which slice0 L3 bank4 is stalled
L3_5	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L3_5	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L3_5	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L3_5	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
L3_5	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
