MetricSet	SymbolName	ShortName	Group	LongName
L3_5	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
L3_5	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
L3_5	EuThreadOccupancy	EU Thread Occupancy	EU Array	The percentage of time in which hardware threads occupied EUs.
L3_5	L30Bank2OutputReady	Slice0 L3 Bank2 Output Ready	GTI/L3	The percentage of time in which slice0 L3 bank2 output is ready
L3_6	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L3_6	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L3_6	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L3_6	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
L3_6	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
L3_6	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
L3_6	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
L3_6	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
L3_6	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
L3_6	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
L3_6	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
L3_6	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
L3_6	EuThreadOccupancy	EU Thread Occupancy	EU Array	The percentage of time in which hardware threads occupied EUs.
L3_6	L30Bank3OutputReady	Slice0 L3 Bank3 Output Ready	GTI/L3	The percentage of time in which slice0 L3 bank3 output is ready
RasterizerAndPixelBackend	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
RasterizerAndPixelBackend	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
RasterizerAndPixelBackend	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
RasterizerAndPixelBackend	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
RasterizerAndPixelBackend	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
RasterizerAndPixelBackend	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
RasterizerAndPixelBackend	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
RasterizerAndPixelBackend	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
RasterizerAndPixelBackend	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
RasterizerAndPixelBackend	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
RasterizerAndPixelBackend	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
RasterizerAndPixelBackend	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
RasterizerAndPixelBackend	EuThreadOccupancy	EU Thread Occupancy	EU Array	The percentage of time in which hardware threads occupied EUs.
RasterizerAndPixelBackend	RasterizedPixels	Rasterized Pixels	3D Pipe/Rasterizer	The total number of rasterized pixels.
RasterizerAndPixelBackend	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
RasterizerAndPixelBackend	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
RasterizerAndPixelBackend	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
RasterizerAndPixelBackend	PixelsFailingPostPsTests	Pixels Failing Tests	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha, stencil, or depth tests.
RasterizerAndPixelBackend	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
RasterizerAndPixelBackend	SamplesBlended	Samples Blended	3D Pipe/Output Merger	The total number of blended samples or pixels written to all render targets.
RasterizerAndPixelBackend	SamplerTexels	Sampler Texels	Sampler/Sampler Input	The total number of texels seen on input (with 2x2 accuracy) in all sampler units.
RasterizerAndPixelBackend	SamplerTexelMisses	Sampler Texels Misses	Sampler/Sampler Cache	The total number of texels lookups (with 2x2 accuracy) that missed L1 sampler cache.
RasterizerAndPixelBackend	SlmBytesRead	SLM Bytes Read	L3/Data Port/SLM	The total number of GPU memory bytes read from shared local memory.
RasterizerAndPixelBackend	SlmBytesWritten	SLM Bytes Written	L3/Data Port/SLM	The total number of GPU memory bytes written into shared local memory.
RasterizerAndPixelBackend	ShaderMemoryAccesses	Shader Memory Accesses	L3/Data Port	The total number of shader memory accesses to L3.
RasterizerAndPixelBackend	ShaderAtomics	Shader Atomic Memory Accesses	L3/Data Port/Atomics	The total number of shader atomic memory accesses.
RasterizerAndPixelBackend	L3ShaderThroughput	L3 Shader Throughput	L3/Data Port	The total number of GPU memory bytes transferred between shaders and L3 caches w/o URB.
RasterizerAndPixelBackend	ShaderBarriers	Shader Barrier Messages	EU Array/Barrier	The total number of shader barrier messages.
RasterizerAndPixelBackend	Rasterizer0InputAvailable	Slice0 Rasterizer Input Available	GPU/Rasterizer	The percentage of time in which slice0 rasterizer input is available
RasterizerAndPixelBackend	Rasterizer0OutputReady	Slice0 Rasterizer Output Ready	GPU/Rasterizer	The percentage of time in which slice0 rasterizer output is ready
RasterizerAndPixelBackend	PixelData00Ready	Slice0 Pipe0 Post-EarlyZ Pixel Data Ready	GPU/Rasterizer/Early Depth Test	The percentage of time in which slice0  pipe0 post-EarlyZ pixel data is ready (after early Z tests have been applied)
RasterizerAndPixelBackend	PSOutput00Available	Slice0 Pipe0 PS Output Available	GPU/3D Pipe	The percentage of time in which slice0 pipe0 PS output is available
RasterizerAndPixelBackend	PixelValues00Ready	Slice0 Pipe0 Pixel Values Ready	GPU/3D Pipe	The percentage of time in which slice0 pipe0 pixel values are ready
RasterizerAndPixelBackend	GTRequestQueue00Full	SQ00 is full	GTI	The percentage of time when IDI0 SQ0 is filled above a threshold (usually 48 entries)
RasterizerAndPixelBackend	GTRequestQueue01Full	SQ01 is full	GTI	The percentage of time when IDI0 SQ1 is filled above a threshold (usually 48 entries)
RasterizerAndPixelBackend	GTRequestQueue10Full	SQ10 is full	GTI	The percentage of time when IDI1 SQ0 is filled above a threshold (usually 48 entries)
RasterizerAndPixelBackend	GTRequestQueue11Full	SQ11 is full	GTI	The percentage of time when IDI1 SQ1 is filled above a threshold (usually 48 entries)
RenderPipeProfile	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
RenderPipeProfile	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
RenderPipeProfile	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
RenderPipeProfile	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
RenderPipeProfile	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
RenderPipeProfile	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
RenderPipeProfile	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
RenderPipeProfile	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
RenderPipeProfile	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
RenderPipeProfile	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
RenderPipeProfile	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
RenderPipeProfile	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
RenderPipeProfile	EuThreadOccupancy	EU Thread Occupancy	EU Array	The percentage of time in which hardware threads occupied EUs.
RenderPipeProfile	RasterizedPixels	Rasterized Pixels	3D Pipe/Rasterizer	The total number of rasterized pixels.
RenderPipeProfile	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
RenderPipeProfile	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
RenderPipeProfile	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
RenderPipeProfile	PixelsFailingPostPsTests	Pixels Failing Tests	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha, stencil, or depth tests.
RenderPipeProfile	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
RenderPipeProfile	SamplesBlended	Samples Blended	3D Pipe/Output Merger	The total number of blended samples or pixels written to all render targets.
RenderPipeProfile	SamplerTexels	Sampler Texels	Sampler/Sampler Input	The total number of texels seen on input (with 2x2 accuracy) in all sampler units.
RenderPipeProfile	SamplerTexelMisses	Sampler Texels Misses	Sampler/Sampler Cache	The total number of texels lookups (with 2x2 accuracy) that missed L1 sampler cache.
RenderPipeProfile	SlmBytesRead	SLM Bytes Read	L3/Data Port/SLM	The total number of GPU memory bytes read from shared local memory.
RenderPipeProfile	SlmBytesWritten	SLM Bytes Written	L3/Data Port/SLM	The total number of GPU memory bytes written into shared local memory.
RenderPipeProfile	ShaderMemoryAccesses	Shader Memory Accesses	L3/Data Port	The total number of shader memory accesses to L3.
RenderPipeProfile	ShaderAtomics	Shader Atomic Memory Accesses	L3/Data Port/Atomics	The total number of shader atomic memory accesses.
RenderPipeProfile	L3ShaderThroughput	L3 Shader Throughput	L3/Data Port	The total number of GPU memory bytes transferred between shaders and L3 caches w/o URB.
RenderPipeProfile	ShaderBarriers	Shader Barrier Messages	EU Array/Barrier	The total number of shader barrier messages.
RenderPipeProfile	VfBottleneck	VF Bottleneck	3D Pipe/Input Assembler	The percentage of time in which vertex fetch pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	VsBottleneck	VS Bottleneck	3D Pipe/Vertex Shader	The percentage of time in which vertex shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	HsBottleneck	HS Bottleneck	3D Pipe/Hull Shader	The percentage of time in which hull shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	DsBottleneck	DS Bottleneck	3D Pipe/Domain Shader	The percentage of time in which domain shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	GsBottleneck	GS Bottleneck	3D Pipe/Geometry Shader	The percentage of time in which geometry shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	SoBottleneck	SO Bottleneck	3D Pipe/Stream Output	The percentage of time in which stream output pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	ClBottleneck	Clipper Bottleneck	3D Pipe/Clipper	The percentage of time in which clipper pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	SfBottleneck	Strip-Fans Bottleneck	3D Pipe/Rasterizer/Strip-Fans	The percentage of time in which strip-fans pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	HiDepthBottleneck	Hi-Depth Bottleneck	3D Pipe/Rasterizer/Hi-Depth Test	The percentage of time in which early hierarchical depth test pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	BcBottleneck	BC Bottleneck	3D Pipe/Rasterizer/Barycentric Calc	The percentage of time in which barycentric coordinates calculation pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	HsStall	HS Stall	3D Pipe/Hull Shader	The percentage of time in which hull stall pipeline stage was stalled.
RenderPipeProfile	DsStall	DS Stall	3D Pipe/Domain Shader	The percentage of time in which domain shader pipeline stage was stalled.
RenderPipeProfile	SoStall	SO Stall	3D Pipe/Stream Output	The percentage of time in which stream-output pipeline stage was stalled.
RenderPipeProfile	ClStall	CL Stall	3D Pipe/Clipper	The percentage of time in which clipper pipeline stage was stalled.
RenderPipeProfile	SfStall	SF Stall	3D Pipe/Rasterizer/Strip-Fans	The percentage of time in which strip-fans pipeline stage was stalled.
Sampler	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Sampler	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Sampler	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Sampler	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
Sampler	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
Sampler	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
Sampler	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
Sampler	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
Sampler	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
Sampler	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
Sampler	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
Sampler	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
Sampler	EuThreadOccupancy	EU Thread Occupancy	EU Array	The percentage of time in which hardware threads occupied EUs.
Sampler	Sampler00InputAvailable	Slice0 DualSubslice0 Input Available	GPU/Sampler	The percentage of time in which slice0 dualsubslice0 sampler input is available
Sampler	Sampler01InputAvailable	Slice0 DualSubslice1 Input Available	GPU/Sampler	The percentage of time in which slice0 dualsubslice1 sampler input is available
Sampler	Sampler00OutputReady	Slice0 DualSubslice0 Sampler Output Ready	GPU/Sampler	The percentage of time in which slice0 dualsubslice0 sampler output is ready
Sampler	Sampler01OutputReady	Slice0 DualSubslice1 Sampler Output Ready	GPU/Sampler	The percentage of time in which slice0 dualsubslice1 sampler output is ready
TDL	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
TDL	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
TDL	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
TDL	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
TDL	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
TDL	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
TDL	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
TDL	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
TDL	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
TDL	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
TDL	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
TDL	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
TDL	EuThreadOccupancy	EU Thread Occupancy	EU Array	The percentage of time in which hardware threads occupied EUs.
TDL	NonPSThread00ReadyForDispatch	Non-PS Thread Ready For Dispatch on Slice0 DualSubslice0 Thread Dispatcher	GPU/Thread Dispatcher	The percentage of time in which non-PS thread is ready for dispatch on slice0 dualsubslice0 thread dispatcher
TDL	NonPSThread01ReadyForDispatch	Non-PS Thread Ready For Dispatch on Slice0 DualSubslice1 Thread Dispatcher	GPU/Thread Dispatcher	The percentage of time in which non-PS thread is ready for dispatch on slice0 dualsubslice1 thread dispatcher
TDL	ThreadHeader00ReadyPort0	Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 0	GPU/Thread Dispatcher	The percentage of time in which thread header is ready on slice0 dualsubslice0 thread dispatcher port 0
TDL	ThreadHeader00ReadyPort1	Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 1	GPU/Thread Dispatcher	The percentage of time in which thread header is ready on slice0 dualsubslice0 thread dispatcher port 1
TDL	ThreadHeader00ReadyPort2	Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 2	GPU/Thread Dispatcher	The percentage of time in which thread header is ready on slice0 dualsubslice0 thread dispatcher port 2
TDL	ThreadHeader00ReadyPort3	Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 3	GPU/Thread Dispatcher	The percentage of time in which thread header is ready on slice0 dualsubslice0 thread dispatcher port 3
TDL	ThreadHeader01ReadyPort0	Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 0	GPU/Thread Dispatcher	The percentage of time in which thread header is ready on slice0 dualsubslice1 thread dispatcher port 0
TDL	ThreadHeader01ReadyPort1	Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 1	GPU/Thread Dispatcher	The percentage of time in which thread header is ready on slice0 dualsubslice1 thread dispatcher port 1
TDL	ThreadHeader01ReadyPort2	Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 2	GPU/Thread Dispatcher	The percentage of time in which thread header is ready on slice0 dualsubslice1 thread dispatcher port 2
TDL	ThreadHeader01ReadyPort3	Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 3	GPU/Thread Dispatcher	The percentage of time in which thread header is ready on slice0 dualsubslice1 thread dispatcher port 3
TDL	ThreadHeader00Ready	Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher	GPU/Thread Dispatcher	The percentage of time in which thread header is ready on slice0 dualsubslice0 thread dispatcher
TDL	ThreadHeader01Ready	Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher	GPU/Thread Dispatcher	The percentage of time in which thread header is ready on slice0 dualsubslice1 thread dispatcher
TDL	PSThread00ReadyForDispatch	PS Thread Ready For Dispatch on Slice0 Dualsubslice0 Thread Dispatcher	GPU/Thread Dispatcher	The percentage of time in which PS thread is ready for dispatch on slice0 dualsubslice0 thread dispatcher
TDL	PSThread01ReadyForDispatch	PS Thread Ready For Dispatch on Slice0 Dualsubslice1 Thread Dispatcher	GPU/Thread Dispatcher	The percentage of time in which PS thread is ready for dispatch on slice0 dualsubslice1 thread dispatcher
TestOa	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
TestOa	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
TestOa	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
TestOa	Counter0	TestCounter0	GPU	HW test counter 0. Factor: 0.0
TestOa	Counter1	TestCounter1	GPU	HW test counter 1. Factor: 1.0
TestOa	Counter2	TestCounter2	GPU	HW test counter 2. Factor: 1.0
TestOa	Counter3	TestCounter3	GPU	HW test counter 3. Factor: 0.5
TestOa	Counter4	TestCounter4	GPU	HW test counter 4. Factor: 0.3333
TestOa	Counter5	TestCounter5	GPU	HW test counter 5. Factor: 0.3333
TestOa	Counter6	TestCounter6	GPU	HW test counter 6. Factor: 0.16666
TestOa	Counter7	TestCounter7	GPU	HW test counter 7. Factor: 0.6666
TestOa	Counter8	TestCounter8	GPU	HW test counter 8. Should be equal to 1 in IOStream or in OAG query mode
TestOa	Counter9	TestCounter9 - OAR enable	GPU	HW test counter 9. Should be equal to 1 in query.
